pair,pool,volume,vol_rank,Volume Share,tvl,tvl_rank,TVL Share,Fee Earned,fee_rank,Fee Share,Fee/TVL,apy
cbETH-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xbea615376d1184f3670a341b70f6f45d9d0fbaad"" target=""_blank"">🔗🦄 0xbea6...baad</a>",1.0000452501953556e+08,224.,0.00011780978493439156,5595.04504733932,741.,4.3060664328515285e-06,300013.5750586067,291.,0.00022614609972981044,5362.129750881555,26.02629466850755
PLSD-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x3328ca5b535d537f88715b305375c591cf52d541"" target=""_blank"">🔗🦄 0x3328...d541</a>",9.590603406394598e+07,225.,0.00011298158003127105,26746.9627291257,473.,2.0585035046927688e-05,287718.1021918379,294.,0.00021687794167192826,1075.7038289006612,5.221168850382199
TORN-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x97a5a0b2d7ed3accb7fd6404a1f5ca29320905af"" target=""_blank"">🔗🦄 0x97a5...05af</a>",9.394603069757509e+07,226.,0.00011067260876204368,64458.2098613731,339.,4.9608418065865296e-05,939460.3069757508,140.,0.0007081522368847277,1457.4719170702988,7.074165554928976
PUNDIX-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd050430dd432876cf5622ff60c4dc106b64fa753"" target=""_blank"">🔗🦄 0xd050...a753</a>",9.380195822022183e+07,227.,0.00011050288496635907,169910.852854644,208.,0.00013076702937405072,281405.87466066546,296.,0.0002121198715195929,165.61971759473403,0.803872299495717
sOHM-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x0bb5fd9b4e16607d32c4e5ac625ac5381c605920"" target=""_blank"">🔗🦄 0x0bb5...5920</a>",9.332843357240497e+07,228.,0.00010994505183921266,3713.63754475676,804.,2.858094946502482e-06,933284.3357240496,142.,0.0007034968748387175,25131.271549151115,121.9802408968106
LUNA-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xf93d138e087b454b4051496346bcc61e4f8f99d4"" target=""_blank"">🔗🦄 0xf93d...99d4</a>",9.24784302733879e+07,229.,0.00010894371009161511,17.6859238598754,1722.,1.3611465577599443e-08,277435.2908201637,298.,0.00020912690012153437,1.568678532251231e+06,7613.9317057406815
SSV-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x0a55882f4e1117adc54afbbac4a39079ad52fb89"" target=""_blank"">🔗🦄 0x0a55...fb89</a>",9.150582611527336e+07,230.,0.00010779793907103994,576811.517769526,91.,0.00044392649098163114,274517.47834582004,299.,0.0002069274932757378,47.59223245183321,0.23099953251222238
TONCOIN-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x4b62fa30fea125e43780dc425c2be5acb4ba743b"" target=""_blank"">🔗🦄 0x4b62...743b</a>",9.084730729805626e+07,231.,0.0001070221745722191,298057.550765918,142.,0.00022939147112343574,908473.0729805626,144.,0.0006847944867960596,304.7978723055533,1.4794045663766884
FREE-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x78ab16803d92f6db77ef6d4e92fe139affab78cf"" target=""_blank"">🔗🦄 0x78ab...78cf</a>",9.081003695511161e+07,232.,0.00010697826844811239,2416.40745053248,883.,1.8597188982023243e-06,908100.3695511161,145.,0.000684513548085507,37580.597980320206,182.40582796299034
WETH-FLOOR 1%,"<a href=""https://info.uniswap.org/#/pools/0xb386c1d831eed803f5e8f274a59c91c4c22eeac0"" target=""_blank"">🔗🦄 0xb386...eac0</a>",9.023757195302337e+07,233.,0.00010630387917657386,811244.551898917,70.,0.0006243511721906161,902375.7195302336,146.,0.0006801983857656424,111.23350134284438,0.5398966488050292
WETH-RAINI 1%,"<a href=""https://info.uniswap.org/#/pools/0x9e588733b77abd51879f391fce7beb6a1de7bdbd"" target=""_blank"">🔗🦄 0x9e58...bdbd</a>",8.969239207592145e+07,234.,0.00010566163299761956,330540.111027106,133.,0.000254390744804046,896923.9207592144,147.,0.0006760888949589784,271.35100728687723,1.3170627348365715
MVI-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x06ada8f74d99c6c200672b02e5c3341866ca3bfb"" target=""_blank"">🔗🦄 0x06ad...3bfb</a>",8.840136628010756e+07,235.,0.0001041407471045075,5165.97287621646,756.,3.97584330547537e-06,265204.0988403227,302.,0.00019990719611065005,5133.67191804842,24.917423538399913
WETH-LOOMI 1%,"<a href=""https://info.uniswap.org/#/pools/0x223203a27dfc1b6f9687e57b9ec7ed68298bb59c"" target=""_blank"">🔗🦄 0x2232...b59c</a>",8.74832479443559e+07,236.,0.00010305916280961589,1611.07006637519,970.,1.239914008751208e-06,874832.4794435591,149.,0.000659436670838888,54301.33038297205,263.5636381620319
GAS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xe297c3f3f0190b8341dd543d2d552248207af23a"" target=""_blank"">🔗🦄 0xe297...f23a</a>",8.666914898741175e+07,237.,0.00010210011797625293,1980.9837592912,923.,1.524607504985927e-06,866691.4898741175,150.,0.0006533001050561209,43750.560084562305,212.35311743171863
TRAC-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb1914469141ebb6e244e75cee3f35d43bf6b85e5"" target=""_blank"">🔗🦄 0xb191...85e5</a>",8.651132363411608e+07,238.,0.00010191419268011932,69038.7380321263,328.,5.313369059431273e-05,259533.97090234823,305.,0.00019563313178575588,375.9251375388371,1.8246366383201535
USDC-MLP 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x015769601d8d4879c0e193eeab31f10cf03c9ea9"" target=""_blank"">🔗🦄 0x0157...9ea9</a>",8.55787803444277e+07,239.,0.00010081561514696532,5221.4597647738,753.,4.018547202630543e-06,256736.3410332831,308.,0.00019352431693211763,4916.945693335343,23.865494389194154
BETA-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x6bee0f0dea573ec04a77ff3547691f2edccf2a7c"" target=""_blank"">🔗🦄 0x6bee...2a7c</a>",8.480685658988708e+07,240.,9.990625458062682e-05,6213.21803306504,716.,4.781825594932801e-06,848068.5658988708,151.,0.0006392624015230588,13649.425489105368,66.25053595110984
WBTC-renBTC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0xeb1fa63c9a49ee22241082e80fa00fdb6bcd2a2f"" target=""_blank"">🔗🦄 0xeb1f...2a2f</a>",8.473691239477256e+07,241.,9.982385720328573e-05,361897.516665448,126.,0.0002785240754024806,8473.691239477255,997.,6.387351718161763e-06,2.341461560044542,0.011364806774152365
IOTX-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x489cebe6cd5dc5dcb7047a1f0d4f358a5d2fb295"" target=""_blank"">🔗🦄 0x489c...b295</a>",8.395459615434495e+07,242.,9.890225382566402e-05,986887.355802187,54.,0.0007595296337866423,251863.78846303484,311.,0.00018985145393158557,25.521026992823156,0.12387200601569749
icETH-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xe5d028350093a743a9769e6fd7f5546eeddaa320"" target=""_blank"">🔗🦄 0xe5d0...a320</a>",8.359564100035009e+07,243.,9.847938866546287e-05,193754.150159232,199.,0.00014911734135600874,41797.82050017505,661.,3.150662126363716e-05,21.572606556207727,0.10470746533265718
X2Y2-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x63805e5d951398bc1c1bec242d303f59fa7732e3"" target=""_blank"">🔗🦄 0x6380...32e3</a>",8.340021837273294e+07,244.,9.824917210549828e-05,2013.31241581637,917.,1.54948833105692e-06,834002.1837273295,154.,0.000628659356428244,41424.37990127594,201.06248223358668
YFI-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x2e8daf55f212be91d3fa882cceab193a08fddeb2"" target=""_blank"">🔗🦄 0x2e8d...deb2</a>",8.284730596644379e+07,245.,9.759781666273449e-05,295717.850318191,144.,0.0002275907875765399,828473.0596644379,155.,0.0006244915788818415,280.1565947990643,1.3598026210326923
OCC-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x88977729330e55aa7111fec4967d8a561ac7c741"" target=""_blank"">🔗🦄 0x8897...c741</a>",8.19934003180673e+07,246.,9.659187777377077e-05,4961.18775696602,759.,3.818236294183985e-06,819934.0031806729,156.,0.0006180549557430427,16526.96981744746,80.21734020436601
BTC2x-FLI-WBTC 1%,"<a href=""https://info.uniswap.org/#/pools/0x87d1b1a3675ff4ff6101926c1cce971cd2d513ef"" target=""_blank"">🔗🦄 0x87d1...13ef</a>",8.132172391688524e+07,247.,9.580061305496625e-05,28528.0178320713,464.,2.1955773178428534e-05,813217.2391688525,157.,0.0006129919515647083,2850.5914569873507,13.835982470749775
PSWAP-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x04ed15a29addad1e8189026d17879403997050a3"" target=""_blank"">🔗🦄 0x04ed...50a3</a>",8.105718081188366e+07,248.,9.548896949383713e-05,413.947788037824,1223.,3.1858307840979066e-07,810571.8081188366,158.,0.0006109978620840961,195814.98718982685,950.431786227218
RNDR-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x4628a0a564debfc8798eb55db5c91f2200486c24"" target=""_blank"">🔗🦄 0x4628...6c24</a>",7.98147663133757e+07,249.,9.402534987422491e-05,33133.0559196837,435.,2.549990906353644e-05,239444.29894012708,318.,0.00018048981382682636,722.6749609832334,3.5076643717936196
AGIX-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x99a6880748ceb61c3d9b6d4cd49edb59f79f405d"" target=""_blank"">🔗🦄 0x99a6...405d</a>",7.962977008415921e+07,250.,9.380741607599518e-05,140591.076729935,230.,0.00010820190206567101,238889.31025247765,320.,0.00018007147099990072,169.91783248901794,0.8247341603522812
UBT-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xf9d29c7c0691ca27f076828b4c1de6f6b14c0bda"" target=""_blank"">🔗🦄 0xf9d2...0bda</a>",7.775938443514541e+07,251.,9.160401846962044e-05,13843.5170672937,583.,1.0654267061608061e-05,777593.844351454,165.,0.0005861395273185187,5617.025215279831,27.26348674969599
CELR-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xaff1025438da93bd86427f2f9f7d06088f720a8d"" target=""_blank"">🔗🦄 0xaff1...0a8d</a>",7.76975404307631e+07,252.,9.153116347776542e-05,71128.9845301969,319.,5.474238904188063e-05,776975.4043076308,166.,0.0005856733557334494,1092.3471063723339,5.301950715769972
WETH-FPIS 1%,"<a href=""https://info.uniswap.org/#/pools/0xb2db69d6986fbf38de781ba606923f8ae8d7f437"" target=""_blank"">🔗🦄 0xb2db...f437</a>",7.695883530015318e+07,253.,9.066093593006112e-05,463285.087768923,109.,0.00035655412036961345,769588.3530015319,167.,0.0005801050982269284,166.11550281225252,0.8062787038094703
WETH-RPL 1%,"<a href=""https://info.uniswap.org/#/pools/0xcf15ad9be9d33384b74b94d63d06b4a9bd82f640"" target=""_blank"">🔗🦄 0xcf15...f640</a>",7.656185466916631e+07,254.,9.019327506420983e-05,1.1889472780745e+06,47.,0.0009150392751496117,765618.5466916631,168.,0.0005771127129207494,64.39465910814668,0.3125538640222545
USDC-PSP 1%,"<a href=""https://info.uniswap.org/#/pools/0xb4bbb0d88631d843b344892c24e3123f25801705"" target=""_blank"">🔗🦄 0xb4bb...1705</a>",7.368834653668775e+07,255.,8.680815449063185e-05,35227.9750749582,427.,2.7112203688108766e-05,736883.4653668775,170.,0.0005554526044881568,2091.756519637971,10.15280757537047
JUSTICE-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xfe7aff6f4f1b0d9f65767e96573e6df8b1ff5920"" target=""_blank"">🔗🦄 0xfe7a...5920</a>",7.248796003623949e+07,256.,8.539404572477019e-05,22289.5353091953,502.,1.7154503491339616e-05,724879.6003623949,171.,0.0005464042564195182,3252.1072795239206,15.784829215774348
WBTC-ICHI 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x6800c4e46091f9f3a100d1a97a892ef3db61954c"" target=""_blank"">🔗🦄 0x6800...954c</a>",7.223706909487772e+07,257.,8.509848502051163e-05,18692.6219596404,529.,1.4386241983997621e-05,216711.20728463316,336.,0.0001633539225202881,1159.3408765904458,5.627119946216924
ILV-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xbaec0e18c770993ffb1175fef493b5113cc6e32d"" target=""_blank"">🔗🦄 0xbaec...e32d</a>",7.145925603728104e+07,258.,8.41821865928482e-05,249143.8169858352,166.,0.0001917464145861319,714592.5603728103,173.,0.0005386500273951992,286.8193034119878,1.3921415657629728
RBN-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xfe0df74636bc25c7f2400f22fe7dae32d39443d2"" target=""_blank"">🔗🦄 0xfe0d...43d2</a>",7.14435049603075e+07,259.,8.416363112257949e-05,397884.849057021,117.,0.000306220696735836,214330.51488092248,339.,0.00016155938938407788,53.86747331266356,0.26145781594577394
GP-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x7e3a3a525d9d265d11d1d1db3cad678746b47d09"" target=""_blank"">🔗🦄 0x7e3a...7d09</a>",7.042380865325452e+07,260.,8.296238345294817e-05,1931.48742584787,931.,1.486514067276984e-06,704238.0865325453,174.,0.0005308449676632425,36460.92007165949,176.9712210924962
WETH-VISR 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x9a9cf34c3892acdb61fb7ff17941d8d81d279c75"" target=""_blank"">🔗🦄 0x9a9c...9c75</a>",6.983061321476997e+07,261.,8.22635728039473e-05,717.830802206942,1123.,5.524579508649554e-07,209491.83964430992,343.,0.00015791206265092795,29184.013697968334,141.65113031593674
WBTC-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x6ab3bba2f41e7eaa262fa5a1a9b3932fa161526f"" target=""_blank"">🔗🦄 0x6ab3...526f</a>",6.956177231526622e+07,262.,8.194686624945969e-05,86170.3572065911,294.,6.63185514208827e-05,695617.7231526622,176.,0.0005243470565062776,807.2587206351454,3.9182105456360117
REVV-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xa20ad630cee74bc834aa9b8fcb432c5c02710479"" target=""_blank"">🔗🦄 0xa20a...0479</a>",6.940594530197793e+07,263.,8.176329508686604e-05,44.8912781521826,1575.,3.45492885836262e-08,208217.83590593378,344.,0.00015695173618430496,463826.9269145555,2251.2876106889994
UNI-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xfaa318479b7755b2dbfdd34dc306cb28b420ad12"" target=""_blank"">🔗🦄 0xfaa3...ad12</a>",6.880273047786258e+07,264.,8.10526811553026e-05,6235.43924037292,715.,4.798927511731737e-06,34401.36523893129,714.,2.593127518528201e-05,551.7071678959037,2.6778339931117667
MET-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x19363890e559d365e943604286e448a19ffead9c"" target=""_blank"">🔗🦄 0x1936...ad9c</a>",6.859992713826498e+07,265.,8.081376978786896e-05,1576.86926996102,973.,1.2135923437476565e-06,685999.2713826498,179.,0.0005170968000710391,43503.87723641844,211.1557871182544
SYN-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x2dd35b4da6534230ff53048f7477f17f7f4e7a70"" target=""_blank"">🔗🦄 0x2dd3...7a70</a>",6.857872362788983e+07,266.,8.078879110818757e-05,10516.207604904,628.,8.093498476819108e-06,685787.2362788982,180.,0.0005169369709309415,6521.240945824392,31.652299803535943
WETH-DOGEGF 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xe744f5e2edfdcb9fdb43b288ecb8b21c8487e888"" target=""_blank"">🔗🦄 0xe744...e888</a>",6.685332216780219e+07,267.,7.875619133434033e-05,15932.0008073181,554.,1.2261608852850994e-05,33426.6610839011,718.,2.5196556621272166e-05,209.80830649058913,1.0183514876205457
DOLA-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7c082bf85e01f9bb343dbb460a14e51f67c58cfb"" target=""_blank"">🔗🦄 0x7c08...8cfb</a>",6.640621457999864e+07,268.,7.82294786805741e-05,39574.0396270799,401.,3.0457027996859717e-05,199218.64373999592,349.,0.00015016826910736232,503.4073994398937,2.443400276536718
NII-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x5aac14ca709846c709f746350ca1f739462027a3"" target=""_blank"">🔗🦄 0x5aac...27a3</a>",6.6291514920426704e+07,269.,7.809435737257751e-05,8160.00119239995,670.,6.280111586113366e-06,198874.54476128012,351.,0.00014990889203770008,2437.1876924050894,11.829434943189595
OHM-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x8406cb08a52afd2a97e958b8fad2103243b6af3e"" target=""_blank"">🔗🦄 0x8406...af3e</a>",6.6231457116821595e+07,270.,7.802360660480008e-05,1085.45260849588,1045.,8.353875620926304e-07,198694.3713504648,352.,0.0001497730798027939,18305.209255132482,88.84842258142761
USDC-oneBTC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x8324be628543be4a8ee4448c1a269cad3da487f6"" target=""_blank"">🔗🦄 0x8324...87f6</a>",6.54316846741799e+07,271.,7.708143904342557e-05,86.382068106708,1489.,6.648148866137832e-08,6543.16846741799,1062.,4.932150248509931e-06,7574.683740304986,36.76541975015053
OHM-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x584ec2562b937c4ac0452184d8d83346382b5d3a"" target=""_blank"">🔗🦄 0x584e...5d3a</a>",6.5382562943528175e+07,272.,7.702357145670833e-05,4943.85326607262,760.,3.8048952989399633e-06,653825.6294352817,182.,0.0004928447520126158,13225.02093503027,64.19059363412299
WETH-AVINOC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x27a9ff745cf1dd366d94267cb4ade2350588a187"" target=""_blank"">🔗🦄 0x27a9...a187</a>",6.4826808674301535e+07,273.,7.636886817282021e-05,1970.97159774762,926.,1.516901931147232e-06,194480.4260229046,356.,0.0001465966658684703,9867.236354149003,47.89283602745194
WETH-WOOFY 1%,"<a href=""https://info.uniswap.org/#/pools/0x11a38dbd302a30e52c54bb348d8fe662307ff24c"" target=""_blank"">🔗🦄 0x11a3...f24c</a>",6.460674522876148e+07,274.,7.610962363177639e-05,363.791798056897,1250.,2.799819549092725e-07,646067.4522876148,184.,0.0004869967449595513,177592.6383548015,861.9855452061507
WETH-CUBE 1%,"<a href=""https://info.uniswap.org/#/pools/0x9e5bfb074aa3a90daf84484f9e099ad39d64d578"" target=""_blank"">🔗🦄 0x9e5b...d578</a>",6.414092712550675e+07,275.,7.55608691573937e-05,151.724424394073,1389.,1.1677036474223311e-07,641409.2712550674,185.,0.00048348547227083986,422746.2215240565,2051.893229471817
HDRN-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x78d4704c65dfd869f7f44d78c3fbbbdb5b412c71"" target=""_blank"">🔗🦄 0x78d4...2c71</a>",6.3719298896301895e+07,276.,7.506417232297357e-05,721.027675752983,1122.,5.549183331764837e-07,191157.8966889057,357.,0.00014409218902946408,26511.86675868937,128.6812681771492
FEI-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x2028d7ef0223c45cadbf05e13f1823c1228012bf"" target=""_blank"">🔗🦄 0x2028...12bf</a>",6.331836885345064e+07,277.,7.459185887402898e-05,135.8048254163251,1410.,1.04518300602886e-07,189955.1065603519,358.,0.00014318554240084797,139873.60609464574,678.9077955391715
ALEPH-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xa424cea71c4aea3d11877240b2f221c027c0e0be"" target=""_blank"">🔗🦄 0xa424...e0be</a>",6.320937649488571e+07,278.,7.446346102083665e-05,574759.436316414,92.,0.0004423471651696031,189628.12948465714,359.,0.00014293907158580238,32.99260829886817,0.16013699506764473
TCR-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x10b5c63a0a94ec3036238190bc88608a02e91e2c"" target=""_blank"">🔗🦄 0x10b5...1e2c</a>",6.307948247921354e+07,279.,7.431044008455789e-05,3711.45074391848,805.,2.8564119377679e-06,189238.44743764063,360.,0.00014264533462723212,5098.772973013949,24.74803371210228
XOR-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x94391eecd76d9cb35013d7f263b64921e31842c8"" target=""_blank"">🔗🦄 0x9439...42c8</a>",6.2697752082475305e+07,280.,7.386074467393656e-05,541.279375409719,1177.,4.1658019364026723e-07,188093.25624742592,361.,0.00014178210528482184,34749.75489414308,168.6656986218381
KUMA-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x864ad3830b8b721c17419b135a4709c3776fb9be"" target=""_blank"">🔗🦄 0x864a...b9be</a>",6.258302285136442e+07,281.,7.372558852934988e-05,29820.8224253072,455.,2.2950743266438223e-05,625830.2285136442,187.,0.0004717422044776787,2098.635039597494,10.186194008684646
WBTC-DAI 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x391e8501b626c623d39474afca6f9e46c2686649"" target=""_blank"">🔗🦄 0x391e...6649</a>",6.248157032087055e+07,282.,7.360607292946879e-05,242990.436080084,170.,0.00018701064092522008,187444.71096261166,363.,0.00014129324078383966,77.14077722006895,0.37441999581549423
EJS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x824664650c789bf01b5bba80473977ca820fb1eb"" target=""_blank"">🔗🦄 0x8246...b1eb</a>",6.202312889017272e+07,283.,7.30660085039343e-05,1104.59779765582,1035.,8.501221094813801e-07,620231.2889017272,189.,0.00046752180093223767,56149.96609788499,272.5364045974471
